User_ID,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount
1004343,P00270942,F,26-35,31,0,Karnataka,Southern,Govt,Footwear & Shoes,1,20379
1001884,P00111042,F,46-50,49,0,Delhi,Central,Healthcare,Footwear & Shoes,4,20375
1000623,P00184942,F,26-35,34,1,Delhi,Central,Construction,Footwear & Shoes,3,20373
1003963,P00226242,F,51-55,51,0,Karnataka,Southern,Chemical,Footwear & Shoes,2,20373
1002025,P00175242,M,55+,88,1,Karnataka,Southern,IT Sector,Footwear & Shoes,4,20364
1001593,P00075742,F,26-35,28,0,Karnataka,Southern,Retail,Footwear & Shoes,1,20363
1003423,P00337742,F,26-35,29,1,Karnataka,Southern,Banking,Footwear & Shoes,4,20362
1000651,P00194142,M,36-45,41,0,Uttar Pradesh,Central,Chemical,Furniture,1,20361
1005237,P00037142,F,26-35,30,1,Delhi,Central,IT Sector,Footwear & Shoes,3,20359
1001506,P0096442,F,26-35,35,0,Delhi,Central,Textile,Footwear & Shoes,1,20359
1003641,P00193242,F,26-35,30,0,Kerala,Southern,Aviation,Furniture,4,20358
1000182,P00049442,F,18-25,21,1,Karnataka,Southern,Aviation,Footwear & Shoes,4,20357
1003108,P00291542,F,51-55,52,0,Uttar Pradesh,Central,Food Processing,Footwear & Shoes,1,20357
1005039,P00324442,M,36-45,44,0,Gujarat,Western,Automobile,Tupperware,4,20348
1001451,P00311642,F,36-45,41,1,Madhya Pradesh,Central,Banking,Footwear & Shoes,4,20344
1002340,P00117142,F,36-45,45,0,Karnataka,Southern,Construction,Footwear & Shoes,3,20342
1001339,P00173342,F,36-45,40,0,Madhya Pradesh,Central,Aviation,Footwear & Shoes,1,20338
1003224,P00277842,M,26-35,32,1,Madhya Pradesh,Central,Chemical,Furniture,1,20328
1004837,P00068142,F,26-35,35,1,Kerala,Southern,Banking,Furniture,3,20323
1004640,P00106042,F,26-35,31,1,Maharashtra,Western,Food Processing,Furniture,2,20322
1003311,P00249842,F,26-35,33,1,Kerala,Southern,IT Sector,Furniture,1,20317
1002031,P00350942,F,36-45,37,0,Delhi,Central,IT Sector,Footwear & Shoes,4,20315
1001021,P00059442,F,36-45,37,1,Madhya Pradesh,Central,Automobile,Footwear & Shoes,4,20315
1001017,P00326642,F,36-45,45,0,Karnataka,Southern,Banking,Footwear & Shoes,3,20313
1000372,P00358442,M,18-25,22,1,Delhi,Central,Govt,Furniture,3,20312
1001520,P00332242,F,26-35,32,1,Delhi,Central,Food Processing,Footwear & Shoes,4,20312
1003012,P00221042,M,26-35,34,0,Delhi,Central,Construction,Footwear & Shoes,2,20312
1001591,P00059442,F,51-55,53,1,Uttar Pradesh,Central,Automobile,Footwear & Shoes,2,20310
1000004,P00184942,F,46-50,47,0,Madhya Pradesh,Central,Retail,Footwear & Shoes,1,20309
1004627,P00282042,M,55+,58,0,Uttar Pradesh,Central,IT Sector,Footwear & Shoes,1,20309
1006011,P00182342,F,36-45,43,1,Delhi,Central,Construction,Footwear & Shoes,1,20308
1005686,P00215442,F,55+,88,0,Andhra Pradesh,Southern,Chemical,Furniture,4,20304
1000563,P00319842,F,26-35,28,1,Karnataka,Southern,Healthcare,Footwear & Shoes,1,20303
1002109,P00269242,F,26-35,30,0,Karnataka,Southern,Banking,Footwear & Shoes,4,20302
1000976,P00250242,F,36-45,41,1,Uttar Pradesh,Central,Aviation,Footwear & Shoes,3,20301
1005156,P00049642,F,18-25,19,1,Delhi,Central,Aviation,Footwear & Shoes,1,20295
1006016,P00033542,F,46-50,47,0,Delhi,Central,Banking,Footwear & Shoes,3,20290
1000058,P00266542,F,26-35,33,0,Karnataka,Southern,Retail,Footwear & Shoes,3,20288
1005433,P00174142,M,36-45,38,0,Delhi,Central,Chemical,Footwear & Shoes,1,20286
1001733,P00304942,F,18-25,22,1,Haryana,Northern,Healthcare,Furniture,2,20285
1004725,P00059142,M,36-45,41,0,Karnataka,Southern,Healthcare,Footwear & Shoes,4,20285
1002956,P00003242,F,26-35,31,1,Uttar Pradesh,Central,Media,Footwear & Shoes,4,20283
1000338,P00208342,F,36-45,45,0,Delhi,Central,Automobile,Footwear & Shoes,3,20281
1002766,P00319042,F,46-50,50,0,Haryana,Northern,IT Sector,Furniture,3,20280
1000646,P00086442,M,36-45,43,0,Uttar Pradesh,Central,Govt,Footwear & Shoes,3,20279
1002037,P00364842,F,55+,72,0,Andhra Pradesh,Southern,Govt,Furniture,3,20278
1005517,P00113042,M,55+,82,0,Karnataka,Southern,Aviation,Footwear & Shoes,2,20278
1004050,P00138542,F,36-45,43,1,Uttar Pradesh,Central,Govt,Footwear & Shoes,1,20276
1005807,P00303442,F,36-45,41,0,Madhya Pradesh,Central,Textile,Footwear & Shoes,3,20275
1002507,P00045842,F,26-35,35,1,Gujarat,Western,Chemical,Furniture,1,NA
1004498,P00030842,F,51-55,55,0,Delhi,Central,Textile,Footwear & Shoes,1,NA
1005157,P00003242,M,36-45,36,1,Haryana,Northern,Chemical,Footwear & Shoes,2,20269
1004171,P00221542,M,55+,87,0,Uttar Pradesh,Central,Construction,Footwear & Shoes,2,20269
1002012,P00273942,F,26-35,34,0,Delhi,Central,IT Sector,Footwear & Shoes,2,20262
1003934,P00265242,F,26-35,32,0,Karnataka,Southern,Retail,Footwear & Shoes,4,20260
1002676,P00177842,M,55+,62,1,Uttar Pradesh,Central,Lawyer,Footwear & Shoes,4,20260
1002106,P00016542,M,18-25,24,0,Andhra Pradesh,Southern,Chemical,Furniture,3,20258
1003741,P00127642,F,26-35,29,1,Delhi,Central,Banking,Footwear & Shoes,2,20258
1001359,P00249742,M,36-45,36,0,Madhya Pradesh,Central,Govt,Footwear & Shoes,4,20257
1002889,P00196042,F,36-45,44,0,Karnataka,Southern,Healthcare,Footwear & Shoes,1,20253
1005096,P00288342,F,26-35,26,0,Karnataka,Southern,Healthcare,Footwear & Shoes,1,20252
1004860,P00115442,M,26-35,33,0,Karnataka,Southern,Healthcare,Footwear & Shoes,3,20251
1003726,P00119442,F,26-35,33,1,Delhi,Central,Hospitality,Footwear & Shoes,2,20250
1004194,P00286442,F,18-25,20,0,Haryana,Northern,IT Sector,Furniture,4,20246
1003036,P00255842,F,55+,92,0,Uttarakhand,Central,Chemical,Furniture,2,20239
1003380,P00102342,F,51-55,55,0,Karnataka,Southern,Banking,Footwear & Shoes,3,20237
1001667,P00276642,F,51-55,52,0,Delhi,Central,Aviation,Footwear & Shoes,2,20236
1002888,P00321742,F,26-35,26,0,Madhya Pradesh,Central,Media,Footwear & Shoes,3,20233
1000777,P00259342,M,18-25,22,0,Gujarat,Western,Construction,Furniture,2,20232
1001503,P00277242,M,26-35,35,1,Andhra Pradesh,Southern,Food Processing,Footwear & Shoes,1,20230
1002979,P00210342,F,36-45,40,0,Karnataka,Southern,Aviation,Footwear & Shoes,2,20230
1001513,P00273742,M,36-45,41,1,Himachal Pradesh,Northern,Construction,Furniture,4,20229
1000651,P00346542,M,36-45,36,0,Uttar Pradesh,Central,Healthcare,Footwear & Shoes,1,20227
1002664,P00090942,M,36-45,45,0,Karnataka,Southern,Aviation,Footwear & Shoes,2,20224
1004673,P00125942,M,36-45,36,0,Uttar Pradesh,Central,Chemical,Footwear & Shoes,4,20216
1000850,P00231442,F,36-45,40,1,Uttar Pradesh,Central,Healthcare,Furniture,3,20212
1001599,P00028842,F,26-35,26,1,Himachal Pradesh,Northern,Construction,Furniture,2,20211
1001284,P00351342,F,46-50,47,0,Karnataka,Southern,IT Sector,Footwear & Shoes,2,20211
1003557,P00058442,F,18-25,24,1,Delhi,Central,Hospitality,Footwear & Shoes,1,20210
1003320,P00179042,M,26-35,29,1,Karnataka,Southern,Aviation,Footwear & Shoes,3,20209
1005857,P00000142,M,46-50,50,0,Karnataka,Southern,IT Sector,Furniture,4,20208
1004506,P00312342,F,51-55,51,0,Delhi,Central,Aviation,Footwear & Shoes,2,20207
1000711,P00118742,M,26-35,34,0,Karnataka,Southern,Hospitality,Footwear & Shoes,4,20206
1001088,P00304142,F,0-17,16,1,Uttar Pradesh,Central,Chemical,Furniture,3,20205
1001227,P00370342,F,51-55,51,0,Madhya Pradesh,Central,Media,Furniture,4,20204
1000678,P00240642,F,26-35,26,1,Karnataka,Southern,Media,Footwear & Shoes,1,20203
1001666,P00041442,F,26-35,29,1,Gujarat,Western,Food Processing,Furniture,3,20201
1003576,P00328742,M,51-55,52,1,Himachal Pradesh,Northern,Banking,Footwear & Shoes,1,20201
1004819,P00264042,F,36-45,36,1,Delhi,Central,Automobile,Footwear & Shoes,3,20200
1003842,P00115942,M,36-45,39,0,Haryana,Northern,Construction,Footwear & Shoes,3,20196
1000553,P00170642,F,26-35,33,0,Delhi,Central,Aviation,Footwear & Shoes,3,20194
1005576,P00165442,F,26-35,33,1,Karnataka,Southern,Banking,Footwear & Shoes,1,20192
1003715,P00016842,F,18-25,24,0,Madhya Pradesh,Central,Govt,Furniture,1,20191
1000854,P00052542,M,26-35,26,1,Uttar Pradesh,Central,Banking,Furniture,3,20191
1004089,P00348242,M,26-35,30,0,Bihar,Eastern,Aviation,Footwear & Shoes,4,20189
1002515,P00102542,F,46-50,49,0,Karnataka,Southern,Aviation,Footwear & Shoes,2,20188
1003903,P00232442,F,26-35,30,0,Delhi,Central,Banking,Footwear & Shoes,2,20187
1005270,P00028842,F,26-35,29,1,Bihar,Eastern,Chemical,Furniture,3,20173
1001952,P00068442,F,36-45,38,0,Delhi,Central,Healthcare,Footwear & Shoes,3,20173
1000071,P00062842,F,26-35,33,0,Delhi,Central,Retail,Footwear & Shoes,3,20169
1001983,P00346142,M,26-35,33,0,Karnataka,Southern,Aviation,Footwear & Shoes,3,20166
1003131,P00109742,M,26-35,34,0,Maharashtra,Western,IT Sector,Furniture,2,20165
1005765,P00280642,F,26-35,26,1,Uttar Pradesh,Central,Hospitality,Furniture,3,20162
1002266,P00148742,M,51-55,52,0,Karnataka,Southern,Healthcare,Furniture,2,20149
1004951,P00072242,M,36-45,44,0,Maharashtra,Western,Automobile,Furniture,3,20149
1003823,P00270542,F,55+,72,1,Gujarat,Western,Healthcare,Furniture,2,20141
1001297,P00105142,F,26-35,32,1,Uttar Pradesh,Central,Healthcare,Furniture,4,20139
1005031,P00112242,M,26-35,27,0,Uttar Pradesh,Central,IT Sector,Furniture,3,20138
1005260,P00331942,F,36-45,38,0,Rajasthan,Northern,Textile,Furniture,3,20131
1003315,P00073642,F,26-35,30,1,Uttarakhand,Central,IT Sector,Furniture,1,20131
1005926,P00182242,M,51-55,55,0,Uttar Pradesh,Central,Agriculture,Furniture,1,20120
1003675,P00288942,F,36-45,36,1,Maharashtra,Western,Lawyer,Furniture,2,20111
1004685,P00109542,M,36-45,37,0,Karnataka,Southern,Aviation,Furniture,4,20098
1003505,P00071442,M,26-35,34,1,Andhra Pradesh,Southern,Lawyer,Furniture,4,20089
1000524,P00018042,F,18-25,25,0,Uttarakhand,Central,IT Sector,Furniture,4,20079
1003025,P00232842,M,36-45,39,0,Uttar Pradesh,Central,Govt,Furniture,3,20077
1001819,P00121042,M,36-45,38,1,Rajasthan,Northern,Govt,Furniture,2,20066
1003336,P00302642,M,36-45,37,0,Himachal Pradesh,Northern,IT Sector,Furniture,2,20064
1005305,P00010842,M,18-25,21,0,Maharashtra,Western,Healthcare,Furniture,4,20058
1001088,P00354342,M,0-17,12,1,Uttar Pradesh,Central,Aviation,Furniture,2,20058
1002069,P00069542,F,55+,63,1,Madhya Pradesh,Central,Textile,Furniture,1,20056
1003684,P00251942,F,26-35,31,1,Kerala,Southern,IT Sector,Furniture,1,20027
1002664,P00104842,F,36-45,43,0,Rajasthan,Northern,Banking,Furniture,1,20022
1003274,P00046742,F,26-35,28,0,Andhra Pradesh,Southern,Media,Furniture,2,20014
1000583,P00020342,M,26-35,35,0,Madhya Pradesh,Central,Aviation,Furniture,4,20007
1001499,P00338442,F,0-17,12,0,Uttar Pradesh,Central,Aviation,Furniture,2,19991
1004016,P00259242,F,51-55,53,0,Himachal Pradesh,Northern,Govt,Furniture,3,19990
1004725,P0096442,F,36-45,41,0,Uttarakhand,Central,Banking,Furniture,3,19975
1003934,P00252942,F,26-35,34,0,Haryana,Northern,Healthcare,Furniture,3,19967
1004323,P00191442,F,18-25,21,1,Uttarakhand,Central,Aviation,Furniture,4,19952
1005239,P00178342,F,36-45,43,0,Andhra Pradesh,Southern,Media,Furniture,2,19930
1004277,P00370342,F,36-45,42,0,Kerala,Southern,Govt,Furniture,3,19927
1001851,P00325242,F,26-35,34,1,Maharashtra,Western,Agriculture,Furniture,3,19927
1002102,P00304742,M,26-35,32,0,Kerala,Southern,Govt,Furniture,1,19920
1000148,P00151742,F,51-55,51,1,Himachal Pradesh,Northern,Banking,Furniture,4,19919
1000637,P00103242,M,36-45,45,1,Uttarakhand,Central,Food Processing,Furniture,3,19911
1000092,P00166942,M,18-25,21,1,Uttar Pradesh,Central,Lawyer,Furniture,4,19909
1005060,P00178042,F,46-50,46,0,Gujarat,Western,Retail,Furniture,3,19907
1000783,P00044442,F,26-35,31,0,Maharashtra,Western,Healthcare,Furniture,3,19904
1001096,P00008742,F,0-17,17,0,Jharkhand,Eastern,Automobile,Furniture,3,19903
1000662,P00325242,F,18-25,20,1,Haryana,Northern,Food Processing,Furniture,2,19901
1000036,P00327342,F,26-35,27,0,Uttarakhand,Central,Construction,Furniture,4,19895
1001669,P00053842,M,26-35,32,0,Andhra Pradesh,Southern,Govt,Food,1,19708
1001556,P00113942,F,18-25,18,0,Maharashtra,Western,Lawyer,Food,4,19705
1003615,P00190942,F,26-35,28,1,Maharashtra,Western,Healthcare,Food,2,19704
1001943,P00028542,F,18-25,23,1,Telangana,Southern,Banking,Food,3,19702
1004449,P00312842,F,26-35,30,0,Uttar Pradesh,Central,Healthcare,Food,3,19699
1005757,P00051442,M,0-17,16,1,Kerala,Southern,Construction,Food,1,19696
1000737,P00087042,M,0-17,13,1,Delhi,Central,Chemical,Food,1,19695
1004505,P00301542,M,51-55,53,0,Uttar Pradesh,Central,Govt,Food,2,19695
1005536,P00027542,F,26-35,34,0,Andhra Pradesh,Southern,Aviation,Food,2,19690
1001281,P00026042,F,26-35,31,0,Gujarat,Western,Automobile,Food,1,19690
1005824,P00218142,F,18-25,25,0,Karnataka,Southern,IT Sector,Food,2,19687
1002419,P00165942,F,26-35,28,1,Himachal Pradesh,Northern,Banking,Food,4,19686
1002462,P00197042,F,36-45,40,0,Karnataka,Southern,IT Sector,Food,3,19686
1001154,P00154642,F,0-17,13,0,Rajasthan,Northern,Govt,Food,2,19684
1001426,P00114942,F,18-25,25,0,Uttar Pradesh,Central,Healthcare,Food,4,19684
1004601,P00014442,F,36-45,40,1,Madhya Pradesh,Central,Hospitality,Food,4,NA
1003345,P00144242,F,26-35,29,0,Maharashtra,Western,Banking,Food,4,19683
1001946,P00334242,F,26-35,29,1,Karnataka,Southern,Aviation,Food,1,19681
1003715,P00351042,F,18-25,21,1,Maharashtra,Western,Healthcare,Food,3,19681
1003111,P00234542,F,18-25,18,0,Uttar Pradesh,Central,Hospitality,Food,3,19681
1001387,P00086442,M,51-55,55,0,Uttar Pradesh,Central,IT Sector,Food,2,19678
1000725,P00093242,F,55+,67,1,Kerala,Southern,Govt,Food,3,19677
1001022,P00340942,F,26-35,26,0,Bihar,Eastern,IT Sector,Food,1,19676
1004357,P00036842,M,36-45,45,0,Uttar Pradesh,Central,IT Sector,Food,2,19676
1005091,P00182142,F,26-35,26,0,Andhra Pradesh,Southern,IT Sector,Food,4,19674
1005650,P00085942,M,36-45,39,1,Uttar Pradesh,Central,Healthcare,Food,1,19674
1001941,P00179442,M,36-45,26,1,Jharkhand,Eastern,Hospitality,Food,2,19672
1004528,P00338442,F,26-35,33,1,Uttar Pradesh,Central,Automobile,Food,2,NA
1003655,P00255842,M,26-35,32,0,Uttar Pradesh,Central,Banking,Food,1,19671
1003650,P00050542,F,26-35,27,0,Maharashtra,Western,Lawyer,Food,4,19670
1002955,P00119142,F,36-45,44,0,Uttar Pradesh,Central,Chemical,Food,4,19670
1002818,P00129542,F,26-35,34,0,Karnataka,Southern,IT Sector,Food,2,19669
1005788,P00255942,F,26-35,31,0,Maharashtra,Western,Healthcare,Food,4,19667
1000533,P00184942,F,26-35,27,1,Uttar Pradesh,Central,Aviation,Food,1,19660
1005709,P00120042,F,18-25,21,1,Uttar Pradesh,Central,Media,Food,4,19659
1001897,P00111942,M,51-55,54,0,Maharashtra,Western,IT Sector,Food,1,19658
1001777,P00344242,F,26-35,32,0,Andhra Pradesh,Southern,Retail,Food,3,19654
1000337,P00241642,F,18-25,18,1,Haryana,Northern,IT Sector,Food,3,19652
1005201,P00101342,F,51-55,55,1,Maharashtra,Western,Aviation,Food,2,19650
1001437,P00043342,F,51-55,55,0,Uttar Pradesh,Central,Retail,Food,3,19646
1006009,P00148642,M,26-35,28,1,Punjab,Northern,Hospitality,Food,4,19644
1000148,P00334642,F,51-55,51,0,Telangana,Southern,Construction,Food,2,19643
1004980,P00331942,F,26-35,31,0,Madhya Pradesh,Central,Food Processing,Food,1,19642
1001952,P00102342,F,36-45,36,0,Haryana,Northern,IT Sector,Food,2,19641
1004042,P00114842,F,36-45,45,0,Karnataka,Southern,Lawyer,Food,1,19639
1003317,P00042242,F,26-35,30,0,Gujarat,Western,Media,Food,2,19638
1000820,P00368642,F,36-45,43,1,Bihar,Eastern,IT Sector,Food,2,19637
1001306,P00080342,F,26-35,34,1,Haryana,Northern,IT Sector,Food,1,19637
1005000,P00116642,F,26-35,29,1,Bihar,Eastern,Media,Food,4,19634
1003722,P00181542,F,26-35,32,1,Uttar Pradesh,Central,Lawyer,Food,3,19630
1000783,P00118342,F,26-35,27,1,Uttar Pradesh,Central,IT Sector,Food,4,19629
1001895,P00113842,F,36-45,38,1,Andhra Pradesh,Southern,Govt,Food,4,19628
1004425,P00020242,F,36-45,39,1,Maharashtra,Western,Retail,Food,3,19628
1003189,P00112542,F,26-35,28,1,Maharashtra,Western,Healthcare,Food,1,19625
1003562,P00155242,M,26-35,29,0,Maharashtra,Western,IT Sector,Food,3,19623
1004736,P00084842,F,18-25,19,0,Delhi,Central,Healthcare,Food,4,19620
1002994,P0009942,F,36-45,38,0,Uttar Pradesh,Central,IT Sector,Food,4,NA
1003213,P00278642,M,26-35,28,1,Maharashtra,Western,Automobile,Food,2,19619
1003105,P00244142,F,36-45,38,1,Bihar,Eastern,Agriculture,Food,4,19617
1004795,P00043542,F,46-50,49,0,Bihar,Eastern,Media,Food,2,19617
1004937,P00169442,F,36-45,43,0,Karnataka,Southern,Aviation,Food,4,19615
1001050,P00162942,F,26-35,31,0,Haryana,Northern,Aviation,Food,1,19614
1004884,P00319342,F,36-45,43,0,Uttar Pradesh,Central,Govt,Food,4,19613
1005377,P00279542,M,18-25,24,1,Uttar Pradesh,Central,Aviation,Food,1,19609
1002571,P00058142,F,36-45,45,0,Karnataka,Southern,Banking,Food,2,19608
1003630,P00350342,F,18-25,22,0,Uttar Pradesh,Central,Govt,Food,4,19604
1000738,P00307342,M,18-25,20,1,Uttar Pradesh,Central,Banking,Food,4,19603
1000712,P00338542,F,26-35,29,1,Uttar Pradesh,Central,IT Sector,Food,3,19603
1004058,P00113142,F,26-35,30,1,Uttar Pradesh,Central,Automobile,Food,2,19602
1005930,P00084442,M,36-45,38,1,Himachal Pradesh,Northern,Chemical,Food,3,19600
1001451,P00145742,F,36-45,39,0,Haryana,Northern,IT Sector,Food,3,19599
1004041,P00039442,F,18-25,18,0,Haryana,Northern,Govt,Food,4,19596
1003311,P00183242,F,26-35,30,0,Andhra Pradesh,Southern,Govt,Food,3,19595
1003216,P00330242,F,36-45,41,1,Uttar Pradesh,Central,Construction,Food,3,19591
1000774,P00370242,F,18-25,23,0,Uttar Pradesh,Central,Banking,Food,2,19589
1003689,P00219942,F,26-35,31,1,Andhra Pradesh,Southern,Healthcare,Food,4,19587
1005458,P00151742,M,18-25,23,0,Andhra Pradesh,Southern,Healthcare,Food,2,19586
1003458,P00212942,F,46-50,50,0,Andhra Pradesh,Southern,Chemical,Food,2,19586
1005458,P00151742,M,18-25,23,0,Kerala,Southern,Healthcare,Food,1,19586
1001591,P00280242,F,51-55,52,1,Uttar Pradesh,Central,IT Sector,Food,4,19585
1003681,P00180342,F,26-35,35,0,Haryana,Northern,Lawyer,Food,3,19583
1002942,P00114142,M,51-55,52,0,Uttar Pradesh,Central,Aviation,Food,1,19583
1003320,P00179842,M,26-35,28,0,Haryana,Northern,Construction,Food,1,19582
1004740,P00058442,M,26-35,28,0,Andhra Pradesh,Southern,Healthcare,Food,2,19580
1005964,P00265742,F,18-25,24,0,Madhya Pradesh,Central,Govt,Food,2,19580
1000313,P00117742,M,18-25,23,1,Madhya Pradesh,Central,Healthcare,Food,3,19578
1001150,P00228142,M,26-35,29,0,Uttar Pradesh,Central,Aviation,Food,2,19577
1001150,P00228142,M,26-35,29,0,Uttar Pradesh,Central,Aviation,Food,4,19577
1000793,P00331842,M,36-45,43,0,Bihar,Eastern,Lawyer,Food,1,19575
1000392,P00354642,F,18-25,23,0,Uttar Pradesh,Central,Healthcare,Food,2,19575
1001183,P00237542,F,36-45,36,0,Uttar Pradesh,Central,Banking,Food,3,19575
1000787,P00328042,F,18-25,23,1,Bihar,Eastern,IT Sector,Food,1,19574
1003626,P00145942,M,26-35,34,0,Kerala,Southern,Healthcare,Food,4,19574
1001962,P00194442,M,18-25,20,0,Delhi,Central,Food Processing,Food,3,19573
1003618,P00178842,M,18-25,19,0,Madhya Pradesh,Central,Lawyer,Food,2,19573
1004042,P00131542,F,36-45,42,0,Karnataka,Southern,Food Processing,Food,4,19572
1001736,P00152742,F,55+,71,0,Maharashtra,Western,Hospitality,Food,4,19571
1002733,P00209842,F,46-50,49,0,Andhra Pradesh,Southern,Media,Food,3,19568
1003292,P00327242,M,51-55,52,0,Karnataka,Southern,Banking,Food,4,19568
1001889,P00345842,F,18-25,19,0,Bihar,Eastern,Food Processing,Food,3,19567
1000850,P00088242,F,36-45,41,1,Karnataka,Southern,IT Sector,Food,2,19567
1001757,P00244242,F,26-35,29,0,Delhi,Central,Healthcare,Food,1,19566.5
1001312,P00190142,F,26-35,30,0,Uttar Pradesh,Central,Media,Food,2,19566
1001390,P00052642,F,36-45,39,0,Maharashtra,Western,Construction,Food,3,19565
1005556,P00113442,F,46-50,50,1,Karnataka,Southern,Banking,Food,1,19564
1002235,P00133542,F,0-17,16,0,Maharashtra,Western,Banking,Food,2,19561
1000798,P00187442,M,26-35,31,0,Madhya Pradesh,Central,Govt,Food,4,19560
1005906,P00062842,M,18-25,18,1,Jharkhand,Eastern,Banking,Food,4,19557
1005221,P00346642,M,55+,67,0,Uttarakhand,Central,Retail,Food,2,19557
1004153,P00052042,F,51-55,54,0,Maharashtra,Western,Govt,Food,2,19556
1002896,P00070042,F,18-25,21,0,Karnataka,Southern,Aviation,Food,1,19555
1005083,P00014642,F,26-35,35,1,Maharashtra,Western,Banking,Food,4,19555
1001579,P00176542,F,26-35,32,0,Karnataka,Southern,Food Processing,Food,4,19554
1003550,P00316642,F,26-35,31,1,Uttar Pradesh,Central,Aviation,Food,1,19554
1003281,P00216342,F,26-35,34,0,Uttar Pradesh,Central,Hospitality,Food,4,19552
1002428,P00282242,F,46-50,47,1,Maharashtra,Western,Aviation,Food,1,19551
1005795,P00129342,F,26-35,28,0,Gujarat,Western,Aviation,Food,2,19548
1000081,P00184942,M,26-35,26,0,Karnataka,Southern,Food Processing,Food,2,19547
1004021,P00316642,F,51-55,53,1,Maharashtra,Western,Automobile,Food,4,19545
1004285,P00189842,F,36-45,43,0,Maharashtra,Western,Lawyer,Food,2,19536
1005327,P00103042,F,26-35,35,0,Haryana,Northern,Retail,Food,3,19533
1003626,P00120442,F,26-35,27,1,Uttar Pradesh,Central,Govt,Food,3,19532
1003358,P00144642,M,26-35,35,1,Karnataka,Southern,Govt,Food,1,19531
1003391,P00351942,F,18-25,18,0,Maharashtra,Western,Media,Food,4,19531
1002262,P00208342,F,46-50,48,0,Maharashtra,Western,Healthcare,Food,3,19527
1002857,P00225642,F,26-35,31,0,Maharashtra,Western,Retail,Food,3,19524
1003946,P00195342,M,26-35,26,0,Karnataka,Southern,Chemical,Food,3,19522
1001483,P00151742,F,18-25,20,0,Uttar Pradesh,Central,Healthcare,Food,3,19522
1004418,P00025642,M,51-55,53,0,Maharashtra,Western,Hospitality,Food,1,19520
1000331,P00044442,F,26-35,27,0,Uttar Pradesh,Central,Textile,Food,4,19520
1005237,P00137242,F,26-35,32,1,Gujarat,Western,Banking,Food,4,19518
1001530,P00115742,F,26-35,33,0,Andhra Pradesh,Southern,IT Sector,Food,2,19516
1000331,P00279442,F,26-35,32,1,Maharashtra,Western,Agriculture,Food,4,19516
1001128,P00290342,F,26-35,27,1,Uttar Pradesh,Central,Banking,Food,3,19516
1004856,P00084842,M,26-35,28,0,Kerala,Southern,Hospitality,Food,1,19515
